"","team_name","game_date","season","period","minutes_remaining","seconds_remaining","shot_made_flag","action_type","shot_type","shot_distance","opponent","x","y","name","shot","minute"
"3489","Golden State Warriors","11/28/16",2016,4,6,55,"n","Driving Layup Shot","2PT Field Goal",1,"Atlanta Hawks",6,13,"Draymond Green","shot no",42
"3490","Golden State Warriors","2/1/17",2016,2,1,47,"y","Driving Layup Shot","2PT Field Goal",1,"Charlotte Hornets",1,11,"Draymond Green","shot yes",23
"3491","Golden State Warriors","12/8/16",2016,1,9,37,"n","Driving Layup Shot","2PT Field Goal",2,"Utah Jazz",27,7,"Draymond Green","shot no",3
"3492","Golden State Warriors","11/18/16",2016,4,1,29,"n","Driving Layup Shot","2PT Field Goal",1,"Boston Celtics",-14,11,"Draymond Green","shot no",47
"3493","Golden State Warriors","12/1/16",2016,2,2,17,"y","Driving Layup Shot","2PT Field Goal",1,"Houston Rockets",10,7,"Draymond Green","shot yes",22
"3494","Golden State Warriors","11/16/16",2016,2,0,31,"n","Driving Layup Shot","2PT Field Goal",2,"Toronto Raptors",-20,18,"Draymond Green","shot no",24
"3495","Golden State Warriors","3/14/17",2016,4,3,7,"n","Driving Layup Shot","2PT Field Goal",1,"Philadelphia 76ers",14,13,"Draymond Green","shot no",45
"3496","Golden State Warriors","11/4/16",2016,4,6,35,"n","Driving Layup Shot","2PT Field Goal",2,"Los Angeles Lakers",0,21,"Draymond Green","shot no",42
"3497","Golden State Warriors","12/8/16",2016,3,4,27,"n","Driving Layup Shot","2PT Field Goal",3,"Utah Jazz",32,8,"Draymond Green","shot no",32
"3498","Golden State Warriors","3/5/17",2016,2,1,34,"y","Driving Layup Shot","2PT Field Goal",1,"New York Knicks",10,-1,"Draymond Green","shot yes",23
"3499","Golden State Warriors","10/30/16",2016,3,10,51,"n","Driving Layup Shot","2PT Field Goal",1,"Phoenix Suns",4,16,"Draymond Green","shot no",26
"3500","Golden State Warriors","3/14/17",2016,2,4,45,"y","Driving Layup Shot","2PT Field Goal",0,"Philadelphia 76ers",2,8,"Draymond Green","shot yes",20
"3501","Golden State Warriors","1/20/17",2016,3,11,51,"y","Driving Layup Shot","2PT Field Goal",3,"Houston Rockets",-38,11,"Draymond Green","shot yes",25
"3502","Golden State Warriors","3/16/17",2016,3,7,26,"y","Driving Layup Shot","2PT Field Goal",0,"Orlando Magic",1,3,"Draymond Green","shot yes",29
"3503","Golden State Warriors","3/5/17",2016,4,10,8,"y","Driving Layup Shot","2PT Field Goal",1,"New York Knicks",-19,3,"Draymond Green","shot yes",38
"3504","Golden State Warriors","12/30/16",2016,2,4,8,"y","Driving Layup Shot","2PT Field Goal",0,"Dallas Mavericks",4,3,"Draymond Green","shot yes",20
"3505","Golden State Warriors","3/2/17",2016,1,8,54,"n","Driving Layup Shot","2PT Field Goal",2,"Chicago Bulls",-27,11,"Draymond Green","shot no",4
"3506","Golden State Warriors","12/23/16",2016,4,1,31,"y","Dunk Shot","2PT Field Goal",0,"Detroit Pistons",0,1,"Draymond Green","shot yes",47
"3507","Golden State Warriors","12/7/16",2016,3,7,7,"y","Dunk Shot","2PT Field Goal",0,"Los Angeles Clippers",0,1,"Draymond Green","shot yes",29
"3508","Golden State Warriors","2/4/17",2016,4,11,23,"y","Dunk Shot","2PT Field Goal",0,"Sacramento Kings",0,1,"Draymond Green","shot yes",37
"3509","Golden State Warriors","3/28/17",2016,2,2,7,"y","Dunk Shot","2PT Field Goal",0,"Houston Rockets",0,1,"Draymond Green","shot yes",22
"3510","Golden State Warriors","1/28/17",2016,2,2,1,"y","Dunk Shot","2PT Field Goal",0,"Los Angeles Clippers",0,1,"Draymond Green","shot yes",22
"3511","Golden State Warriors","12/25/16",2016,4,6,31,"y","Dunk Shot","2PT Field Goal",0,"Cleveland Cavaliers",0,1,"Draymond Green","shot yes",42
"3512","Golden State Warriors","1/18/17",2016,3,9,57,"y","Dunk Shot","2PT Field Goal",0,"Oklahoma City Thunder",0,1,"Draymond Green","shot yes",27
"3513","Golden State Warriors","11/25/16",2016,3,7,16,"y","Dunk Shot","2PT Field Goal",0,"Los Angeles Lakers",0,1,"Draymond Green","shot yes",29
"3514","Golden State Warriors","11/9/16",2016,2,2,53,"n","Fadeaway Bank shot","2PT Field Goal",14,"Dallas Mavericks",128,72,"Draymond Green","shot no",22
"3515","Golden State Warriors","1/20/17",2016,4,11,26,"n","Fadeaway Jump Shot","2PT Field Goal",10,"Houston Rockets",105,3,"Draymond Green","shot no",37
"3516","Golden State Warriors","2/25/17",2016,3,11,44,"n","Fadeaway Jump Shot","2PT Field Goal",17,"Brooklyn Nets",128,121,"Draymond Green","shot no",25
"3517","Golden State Warriors","2/23/17",2016,1,11,9,"n","Fadeaway Jump Shot","2PT Field Goal",8,"Los Angeles Clippers",-73,46,"Draymond Green","shot no",1
"3518","Golden State Warriors","11/4/16",2016,2,5,22,"y","Finger Roll Layup Shot","2PT Field Goal",1,"Los Angeles Lakers",-15,1,"Draymond Green","shot yes",19
"3519","Golden State Warriors","12/25/16",2016,3,6,29,"y","Finger Roll Layup Shot","2PT Field Goal",0,"Cleveland Cavaliers",-4,-5,"Draymond Green","shot yes",30
"3520","Golden State Warriors","12/20/16",2016,2,4,40,"y","Floating Jump shot","2PT Field Goal",12,"Utah Jazz",2,120,"Draymond Green","shot yes",20
"3521","Golden State Warriors","11/9/16",2016,1,11,39,"n","Floating Jump shot","2PT Field Goal",9,"Dallas Mavericks",-1,97,"Draymond Green","shot no",1
"3522","Golden State Warriors","1/28/17",2016,2,10,35,"n","Floating Jump shot","2PT Field Goal",10,"Los Angeles Clippers",6,105,"Draymond Green","shot no",14
"3523","Golden State Warriors","3/6/17",2016,3,4,54,"n","Floating Jump shot","2PT Field Goal",3,"Atlanta Hawks",33,13,"Draymond Green","shot no",32
"3524","Golden State Warriors","3/26/17",2016,3,0,33,"n","Floating Jump shot","2PT Field Goal",10,"Memphis Grizzlies",-91,51,"Draymond Green","shot no",36
"3525","Golden State Warriors","3/24/17",2016,2,1,56,"y","Floating Jump shot","2PT Field Goal",6,"Sacramento Kings",2,65,"Draymond Green","shot yes",23
"3526","Golden State Warriors","1/6/17",2016,2,5,52,"y","Floating Jump shot","2PT Field Goal",12,"Memphis Grizzlies",91,90,"Draymond Green","shot yes",19
"3527","Golden State Warriors","10/25/16",2016,2,7,22,"n","Floating Jump shot","2PT Field Goal",6,"San Antonio Spurs",-1,61,"Draymond Green","shot no",17
"3528","Golden State Warriors","11/28/16",2016,3,6,33,"n","Floating Jump shot","2PT Field Goal",4,"Atlanta Hawks",-1,47,"Draymond Green","shot no",30
"3529","Golden State Warriors","11/7/16",2016,4,3,51,"n","Floating Jump shot","2PT Field Goal",9,"New Orleans Pelicans",89,39,"Draymond Green","shot no",45
"3530","Golden State Warriors","11/16/16",2016,4,4,1,"n","Floating Jump shot","2PT Field Goal",6,"Toronto Raptors",9,61,"Draymond Green","shot no",44
"3531","Golden State Warriors","12/1/16",2016,4,7,5,"n","Floating Jump shot","2PT Field Goal",10,"Houston Rockets",-63,90,"Draymond Green","shot no",41
"3532","Golden State Warriors","3/31/17",2016,1,6,16,"n","Floating Jump shot","2PT Field Goal",12,"Houston Rockets",46,111,"Draymond Green","shot no",6
"3533","Golden State Warriors","3/20/17",2016,1,11,9,"n","Floating Jump shot","2PT Field Goal",15,"Oklahoma City Thunder",-155,-11,"Draymond Green","shot no",1
"3534","Golden State Warriors","11/13/16",2016,1,6,37,"n","Floating Jump shot","2PT Field Goal",14,"Phoenix Suns",2,144,"Draymond Green","shot no",6
"3535","Golden State Warriors","11/18/16",2016,1,1,31,"n","Floating Jump shot","2PT Field Goal",8,"Boston Celtics",-6,82,"Draymond Green","shot no",11
"3536","Golden State Warriors","11/4/16",2016,2,5,54,"y","Hook Shot","2PT Field Goal",6,"Los Angeles Lakers",-59,32,"Draymond Green","shot yes",19
"3537","Golden State Warriors","3/31/17",2016,3,11,7,"n","Jump Bank Shot","2PT Field Goal",3,"Houston Rockets",4,36,"Draymond Green","shot no",25
"3538","Golden State Warriors","12/3/16",2016,1,9,30,"y","Jump Bank Shot","2PT Field Goal",10,"Phoenix Suns",-101,41,"Draymond Green","shot yes",3
"3539","Golden State Warriors","11/16/16",2016,4,6,23,"n","Jump Bank Shot","3PT Field Goal",26,"Toronto Raptors",-2,262,"Draymond Green","shot no",42
"3540","Golden State Warriors","3/29/17",2016,3,0,41,"y","Jump Bank Shot","2PT Field Goal",4,"San Antonio Spurs",-45,3,"Draymond Green","shot yes",36
"3541","Golden State Warriors","2/27/17",2016,4,6,26,"y","Jump Shot","3PT Field Goal",24,"Philadelphia 76ers",-241,-6,"Draymond Green","shot yes",42
"3542","Golden State Warriors","3/31/17",2016,4,1,37,"n","Jump Shot","2PT Field Goal",10,"Houston Rockets",94,36,"Draymond Green","shot no",47
"3543","Golden State Warriors","3/31/17",2016,1,3,5,"n","Jump Shot","2PT Field Goal",17,"Houston Rockets",107,134,"Draymond Green","shot no",9
"3544","Golden State Warriors","3/31/17",2016,4,4,51,"n","Jump Shot","3PT Field Goal",26,"Houston Rockets",-27,262,"Draymond Green","shot no",44
"3545","Golden State Warriors","3/31/17",2016,3,11,28,"n","Jump Shot","3PT Field Goal",27,"Houston Rockets",69,262,"Draymond Green","shot no",25
"3546","Golden State Warriors","3/31/17",2016,4,0,50,"n","Jump Shot","2PT Field Goal",6,"Houston Rockets",-48,47,"Draymond Green","shot no",48
"3547","Golden State Warriors","3/31/17",2016,3,0,33,"n","Jump Shot","3PT Field Goal",26,"Houston Rockets",78,254,"Draymond Green","shot no",36
"3548","Golden State Warriors","3/29/17",2016,1,8,11,"n","Jump Shot","3PT Field Goal",25,"San Antonio Spurs",79,247,"Draymond Green","shot no",4
"3549","Golden State Warriors","3/28/17",2016,4,1,12,"n","Jump Shot","3PT Field Goal",24,"Houston Rockets",51,242,"Draymond Green","shot no",47
"3550","Golden State Warriors","3/28/17",2016,3,4,1,"n","Jump Shot","3PT Field Goal",24,"Houston Rockets",181,169,"Draymond Green","shot no",32
"3551","Golden State Warriors","3/28/17",2016,1,1,36,"n","Jump Shot","3PT Field Goal",24,"Houston Rockets",92,232,"Draymond Green","shot no",11
"3552","Golden State Warriors","3/28/17",2016,2,5,59,"n","Jump Shot","3PT Field Goal",24,"Houston Rockets",107,224,"Draymond Green","shot no",19
"3553","Golden State Warriors","3/28/17",2016,2,0,3,"n","Jump Shot","3PT Field Goal",34,"Houston Rockets",-78,331,"Draymond Green","shot no",24
"3554","Golden State Warriors","3/28/17",2016,1,6,9,"y","Jump Shot","3PT Field Goal",25,"Houston Rockets",138,210,"Draymond Green","shot yes",6
"3555","Golden State Warriors","3/28/17",2016,4,2,14,"y","Jump Shot","2PT Field Goal",16,"Houston Rockets",-161,38,"Draymond Green","shot yes",46
"3556","Golden State Warriors","3/26/17",2016,1,8,20,"n","Jump Shot","3PT Field Goal",26,"Memphis Grizzlies",-125,237,"Draymond Green","shot no",4
"3557","Golden State Warriors","3/26/17",2016,4,1,17,"n","Jump Shot","2PT Field Goal",5,"Memphis Grizzlies",37,41,"Draymond Green","shot no",47
"3558","Golden State Warriors","3/24/17",2016,1,0,0,"n","Jump Shot","2PT Field Goal",6,"Sacramento Kings",-11,65,"Draymond Green","shot no",12
"3559","Golden State Warriors","3/24/17",2016,3,9,54,"n","Jump Shot","3PT Field Goal",26,"Sacramento Kings",22,262,"Draymond Green","shot no",27
"3560","Golden State Warriors","3/24/17",2016,4,7,13,"n","Jump Shot","3PT Field Goal",27,"Sacramento Kings",-187,200,"Draymond Green","shot no",41
"3561","Golden State Warriors","3/24/17",2016,1,10,24,"n","Jump Shot","3PT Field Goal",25,"Sacramento Kings",-1,259,"Draymond Green","shot no",2
"3562","Golden State Warriors","3/24/17",2016,3,0,6,"n","Jump Shot","3PT Field Goal",25,"Sacramento Kings",-19,257,"Draymond Green","shot no",36
"3563","Golden State Warriors","3/21/17",2016,1,1,54,"y","Jump Shot","3PT Field Goal",24,"Dallas Mavericks",66,232,"Draymond Green","shot yes",11
"3564","Golden State Warriors","3/21/17",2016,2,2,25,"n","Jump Shot","2PT Field Goal",19,"Dallas Mavericks",97,164,"Draymond Green","shot no",22
"3565","Golden State Warriors","3/21/17",2016,4,5,34,"n","Jump Shot","3PT Field Goal",24,"Dallas Mavericks",20,242,"Draymond Green","shot no",43
"3566","Golden State Warriors","3/21/17",2016,1,10,26,"n","Jump Shot","3PT Field Goal",23,"Dallas Mavericks",-160,178,"Draymond Green","shot no",2
"3567","Golden State Warriors","3/21/17",2016,3,9,24,"n","Jump Shot","3PT Field Goal",23,"Dallas Mavericks",96,219,"Draymond Green","shot no",27
"3568","Golden State Warriors","3/20/17",2016,1,8,49,"n","Jump Shot","3PT Field Goal",24,"Oklahoma City Thunder",69,232,"Draymond Green","shot no",4
"3569","Golden State Warriors","3/18/17",2016,1,6,20,"n","Jump Shot","2PT Field Goal",12,"Milwaukee Bucks",-60,105,"Draymond Green","shot no",6
"3570","Golden State Warriors","3/18/17",2016,1,8,19,"n","Jump Shot","2PT Field Goal",10,"Milwaukee Bucks",42,92,"Draymond Green","shot no",4
"3571","Golden State Warriors","3/16/17",2016,2,1,38,"n","Jump Shot","3PT Field Goal",28,"Orlando Magic",-158,242,"Draymond Green","shot no",23
"3572","Golden State Warriors","3/16/17",2016,1,9,44,"n","Jump Shot","3PT Field Goal",26,"Orlando Magic",-192,188,"Draymond Green","shot no",3
"3573","Golden State Warriors","3/14/17",2016,4,11,2,"n","Jump Shot","2PT Field Goal",6,"Philadelphia 76ers",-9,67,"Draymond Green","shot no",37
"3574","Golden State Warriors","3/14/17",2016,4,5,1,"n","Jump Shot","2PT Field Goal",11,"Philadelphia 76ers",61,95,"Draymond Green","shot no",43
"3575","Golden State Warriors","3/14/17",2016,1,7,46,"n","Jump Shot","3PT Field Goal",26,"Philadelphia 76ers",-153,214,"Draymond Green","shot no",5
"3576","Golden State Warriors","3/14/17",2016,3,1,13,"n","Jump Shot","3PT Field Goal",25,"Philadelphia 76ers",-107,229,"Draymond Green","shot no",35
"3577","Golden State Warriors","3/6/17",2016,4,11,12,"n","Jump Shot","3PT Field Goal",25,"Atlanta Hawks",-143,213,"Draymond Green","shot no",37
"3578","Golden State Warriors","3/6/17",2016,4,3,37,"n","Jump Shot","3PT Field Goal",25,"Atlanta Hawks",25,252,"Draymond Green","shot no",45
"3579","Golden State Warriors","3/6/17",2016,3,10,15,"y","Jump Shot","3PT Field Goal",24,"Atlanta Hawks",-14,242,"Draymond Green","shot yes",26
"3580","Golden State Warriors","3/6/17",2016,3,9,45,"n","Jump Shot","3PT Field Goal",23,"Atlanta Hawks",32,237,"Draymond Green","shot no",27
"3581","Golden State Warriors","3/6/17",2016,1,11,7,"y","Jump Shot","3PT Field Goal",24,"Atlanta Hawks",-17,247,"Draymond Green","shot yes",1
"3582","Golden State Warriors","3/5/17",2016,2,10,27,"n","Jump Shot","3PT Field Goal",23,"New York Knicks",210,111,"Draymond Green","shot no",14
"3583","Golden State Warriors","3/5/17",2016,4,8,23,"n","Jump Shot","3PT Field Goal",24,"New York Knicks",76,229,"Draymond Green","shot no",40
"3584","Golden State Warriors","3/5/17",2016,1,9,52,"y","Jump Shot","3PT Field Goal",23,"New York Knicks",-233,-31,"Draymond Green","shot yes",3
"3585","Golden State Warriors","3/5/17",2016,3,9,8,"n","Jump Shot","3PT Field Goal",25,"New York Knicks",-176,178,"Draymond Green","shot no",27
"3586","Golden State Warriors","3/5/17",2016,1,5,48,"n","Jump Shot","2PT Field Goal",8,"New York Knicks",-60,67,"Draymond Green","shot no",7
"3587","Golden State Warriors","3/2/17",2016,3,8,35,"n","Jump Shot","3PT Field Goal",27,"Chicago Bulls",138,237,"Draymond Green","shot no",28
"3588","Golden State Warriors","3/2/17",2016,4,2,34,"n","Jump Shot","3PT Field Goal",25,"Chicago Bulls",141,213,"Draymond Green","shot no",46
"3589","Golden State Warriors","3/2/17",2016,2,1,37,"y","Jump Shot","3PT Field Goal",24,"Chicago Bulls",-19,242,"Draymond Green","shot yes",23
"3590","Golden State Warriors","3/2/17",2016,3,9,36,"y","Jump Shot","3PT Field Goal",25,"Chicago Bulls",-37,252,"Draymond Green","shot yes",27
"3591","Golden State Warriors","2/28/17",2016,2,7,50,"n","Jump Shot","3PT Field Goal",29,"Washington Wizards",-7,298,"Draymond Green","shot no",17
"3592","Golden State Warriors","2/28/17",2016,3,10,38,"n","Jump Shot","2PT Field Goal",19,"Washington Wizards",64,183,"Draymond Green","shot no",26
"3593","Golden State Warriors","2/28/17",2016,4,1,4,"y","Jump Shot","3PT Field Goal",26,"Washington Wizards",112,244,"Draymond Green","shot yes",47
"3594","Golden State Warriors","2/28/17",2016,1,8,31,"n","Jump Shot","2PT Field Goal",8,"Washington Wizards",78,41,"Draymond Green","shot no",4
"3595","Golden State Warriors","2/28/17",2016,4,5,59,"n","Jump Shot","2PT Field Goal",19,"Washington Wizards",74,180,"Draymond Green","shot no",43
"3596","Golden State Warriors","2/28/17",2016,4,2,17,"y","Jump Shot","3PT Field Goal",23,"Washington Wizards",-232,26,"Draymond Green","shot yes",46
"3597","Golden State Warriors","2/27/17",2016,1,6,7,"n","Jump Shot","3PT Field Goal",25,"Philadelphia 76ers",150,208,"Draymond Green","shot no",6
"3598","Golden State Warriors","2/27/17",2016,4,9,30,"n","Jump Shot","3PT Field Goal",25,"Philadelphia 76ers",-7,257,"Draymond Green","shot no",39
"3599","Golden State Warriors","4/4/17",2016,1,9,35,"n","Jump Shot","3PT Field Goal",25,"Minnesota Timberwolves",42,252,"Draymond Green","shot no",3
"3600","Golden State Warriors","2/27/17",2016,2,5,33,"n","Jump Shot","2PT Field Goal",4,"Philadelphia 76ers",-40,2,"Draymond Green","shot no",19
"3601","Golden State Warriors","2/25/17",2016,1,1,16,"n","Jump Shot","2PT Field Goal",6,"Brooklyn Nets",-45,41,"Draymond Green","shot no",11
"3602","Golden State Warriors","2/25/17",2016,4,11,39,"n","Jump Shot","2PT Field Goal",9,"Brooklyn Nets",-12,92,"Draymond Green","shot no",37
"3603","Golden State Warriors","2/25/17",2016,3,5,45,"n","Jump Shot","3PT Field Goal",25,"Brooklyn Nets",148,213,"Draymond Green","shot no",31
"3604","Golden State Warriors","2/25/17",2016,1,7,18,"n","Jump Shot","2PT Field Goal",5,"Brooklyn Nets",17,57,"Draymond Green","shot no",5
"3605","Golden State Warriors","2/25/17",2016,1,0,0,"n","Jump Shot","3PT Field Goal",22,"Brooklyn Nets",228,23,"Draymond Green","shot no",12
"3606","Golden State Warriors","2/15/17",2016,2,11,43,"n","Jump Shot","2PT Field Goal",7,"Sacramento Kings",-58,52,"Draymond Green","shot no",13
"3607","Golden State Warriors","2/15/17",2016,1,0,38,"n","Jump Shot","3PT Field Goal",23,"Sacramento Kings",232,11,"Draymond Green","shot no",12
"3608","Golden State Warriors","2/15/17",2016,1,1,4,"n","Jump Shot","3PT Field Goal",26,"Sacramento Kings",99,249,"Draymond Green","shot no",11
"3609","Golden State Warriors","2/13/17",2016,1,6,18,"n","Jump Shot","3PT Field Goal",24,"Denver Nuggets",-124,213,"Draymond Green","shot no",6
"3610","Golden State Warriors","2/13/17",2016,1,9,31,"n","Jump Shot","3PT Field Goal",24,"Denver Nuggets",-223,100,"Draymond Green","shot no",3
"3611","Golden State Warriors","2/11/17",2016,1,9,16,"n","Jump Shot","3PT Field Goal",25,"Oklahoma City Thunder",-122,223,"Draymond Green","shot no",3
"3612","Golden State Warriors","2/10/17",2016,1,0,1,"n","Jump Shot","3PT Field Goal",27,"Memphis Grizzlies",-129,242,"Draymond Green","shot no",12
"3613","Golden State Warriors","2/10/17",2016,3,2,25,"n","Jump Shot","3PT Field Goal",25,"Memphis Grizzlies",-45,252,"Draymond Green","shot no",34
"3614","Golden State Warriors","2/10/17",2016,4,9,59,"n","Jump Shot","3PT Field Goal",25,"Memphis Grizzlies",-88,242,"Draymond Green","shot no",39
"3615","Golden State Warriors","2/8/17",2016,4,4,26,"y","Jump Shot","3PT Field Goal",27,"Chicago Bulls",-47,272,"Draymond Green","shot yes",44
"3616","Golden State Warriors","2/8/17",2016,4,10,36,"n","Jump Shot","3PT Field Goal",23,"Chicago Bulls",-230,11,"Draymond Green","shot no",38
"3617","Golden State Warriors","2/8/17",2016,1,10,34,"n","Jump Shot","2PT Field Goal",21,"Chicago Bulls",162,136,"Draymond Green","shot no",2
"3618","Golden State Warriors","2/8/17",2016,4,11,38,"y","Jump Shot","3PT Field Goal",27,"Chicago Bulls",-153,223,"Draymond Green","shot yes",37
"3619","Golden State Warriors","2/8/17",2016,2,6,52,"y","Jump Shot","3PT Field Goal",28,"Chicago Bulls",-37,278,"Draymond Green","shot yes",18
"3620","Golden State Warriors","2/4/17",2016,2,9,54,"n","Jump Shot","3PT Field Goal",25,"Sacramento Kings",4,252,"Draymond Green","shot no",15
"3621","Golden State Warriors","2/4/17",2016,1,6,31,"n","Jump Shot","2PT Field Goal",3,"Sacramento Kings",25,23,"Draymond Green","shot no",6
